商品型號,商品網址,商品照片,商品標題,品牌,分類,男女款,價格(台幣),商品介紹,主要顏色,次要顏色,主色比例,次色比例
51968_OLBK,https://www.skechers.com/en-us/style/51968/energy-after-burn-m-fit-max/olbk,https://image.skechers.com/img/productimages/xlarge/51968_OLBK_E.jpg,Men's Energy - After Burn M. Fit Max,Skechers,SNEAKERS,Man,75,"Add more support and comfort to an athletic classic with the SKECHERS Energy - After Burn M. Fit Max shoe. Smooth leather with synthetic and mesh fabric upper in a lace up sporty casual walking and training sneaker with stitching and overlay accents. Air Cooled Memory Foam insole, enhanced dual density cushioned midsole.
Construction
Smooth action leather upper
Durable synthetic overlays at toe, sides and heel
Mesh fabric panels at toe, sides, tongue and collar for cooling effect
Lace up athletic training and walking sneaker design
Water repellent design with breathable comfort
Upper design repels water for comfortable seasonal wear
Stitching accents
Two color leather upper with contrast center line overlay trim
Side S logo 
Lace up front
Padded collar and tongue
Soft fabric shoe lining
Air Cooled Memory Foam cushioned comfort insole
After Burn Max design well cushioned supportive dual density midsole
Flexible rubber high traction outsole
Dual density design with heel stabilizing detail and sculpted accents
Supportive arch panel and stability design midfoot
1 3/4 inch built in heel
Weight: 11 oz. per shoe in a men's size 9",,,,
51968_BKCC,https://www.skechers.com/en-us/style/51968/energy-after-burn-m-fit-max/bkcc,https://image.skechers.com/img/productimages/xlarge/51968_BKCC_E.jpg,Men's Energy - After Burn M. Fit Max,Skechers,SNEAKERS,Man,75,"Add more support and comfort to an athletic classic with the SKECHERS Energy - After Burn M. Fit Max shoe. Smooth leather with synthetic and mesh fabric upper in a lace up sporty casual walking and training sneaker with stitching and overlay accents. Air Cooled Memory Foam insole, enhanced dual density cushioned midsole.
Construction
Smooth action leather upper
Durable synthetic overlays at toe, sides and heel
Mesh fabric panels at toe, sides, tongue and collar for cooling effect
Lace up athletic training and walking sneaker design
Water repellent design with breathable comfort
Upper design repels water for comfortable seasonal wear
Stitching accents
Two color leather upper with contrast center line overlay trim
Side S logo 
Lace up front
Padded collar and tongue
Soft fabric shoe lining
Air Cooled Memory Foam cushioned comfort insole
After Burn Max design well cushioned supportive dual density midsole
Flexible rubber high traction outsole
Dual density design with heel stabilizing detail and sculpted accents
Supportive arch panel and stability design midfoot
1 3/4 inch built in heel
Weight: 11 oz. per shoe in a men's size 9",,,,
51968_CCGY,https://www.skechers.com/en-us/style/51968/energy-after-burn-m-fit-max/ccgy,https://image.skechers.com/img/productimages/xlarge/51968_CCGY_E.jpg,Men's Energy - After Burn M. Fit Max,Skechers,SNEAKERS,Man,75,"Add more support and comfort to an athletic classic with the SKECHERS Energy - After Burn M. Fit Max shoe. Smooth leather with synthetic and mesh fabric upper in a lace up sporty casual walking and training sneaker with stitching and overlay accents. Air Cooled Memory Foam insole, enhanced dual density cushioned midsole.
Construction
Smooth action leather upper
Durable synthetic overlays at toe, sides and heel
Mesh fabric panels at toe, sides, tongue and collar for cooling effect
Lace up athletic training and walking sneaker design
Water repellent design with breathable comfort
Upper design repels water for comfortable seasonal wear
Stitching accents
Two color leather upper with contrast center line overlay trim
Side S logo 
Lace up front
Padded collar and tongue
Soft fabric shoe lining
Air Cooled Memory Foam cushioned comfort insole
After Burn Max design well cushioned supportive dual density midsole
Flexible rubber high traction outsole
Dual density design with heel stabilizing detail and sculpted accents
Supportive arch panel and stability design midfoot
1 3/4 inch built in heel
Weight: 11 oz. per shoe in a men's size 9",,,,
51968_TPBK,https://www.skechers.com/en-us/style/51968/energy-after-burn-m-fit-max/tpbk,https://image.skechers.com/img/productimages/xlarge/51968_TPBK_E.jpg,Men's Energy - After Burn M. Fit Max,Skechers,SNEAKERS,Man,75,"Add more support and comfort to an athletic classic with the SKECHERS Energy - After Burn M. Fit Max shoe. Smooth leather with synthetic and mesh fabric upper in a lace up sporty casual walking and training sneaker with stitching and overlay accents. Air Cooled Memory Foam insole, enhanced dual density cushioned midsole.
Construction
Smooth action leather upper
Durable synthetic overlays at toe, sides and heel
Mesh fabric panels at toe, sides, tongue and collar for cooling effect
Lace up athletic training and walking sneaker design
Water repellent design with breathable comfort
Upper design repels water for comfortable seasonal wear
Stitching accents
Two color leather upper with contrast center line overlay trim
Side S logo 
Lace up front
Padded collar and tongue
Soft fabric shoe lining
Air Cooled Memory Foam cushioned comfort insole
After Burn Max design well cushioned supportive dual density midsole
Flexible rubber high traction outsole
Dual density design with heel stabilizing detail and sculpted accents
Supportive arch panel and stability design midfoot
1 3/4 inch built in heel
Weight: 11 oz. per shoe in a men's size 9",,,,
51968_NVBK,https://www.skechers.com/en-us/style/51968/energy-after-burn-m-fit-max/nvbk,https://image.skechers.com/img/productimages/xlarge/51968_NVBK_E.jpg,Men's Energy - After Burn M. Fit Max,Skechers,SNEAKERS,Man,75,"Add more support and comfort to an athletic classic with the SKECHERS Energy - After Burn M. Fit Max shoe. Smooth leather with synthetic and mesh fabric upper in a lace up sporty casual walking and training sneaker with stitching and overlay accents. Air Cooled Memory Foam insole, enhanced dual density cushioned midsole.
Construction
Smooth action leather upper
Durable synthetic overlays at toe, sides and heel
Mesh fabric panels at toe, sides, tongue and collar for cooling effect
Lace up athletic training and walking sneaker design
Water repellent design with breathable comfort
Upper design repels water for comfortable seasonal wear
Stitching accents
Two color leather upper with contrast center line overlay trim
Side S logo 
Lace up front
Padded collar and tongue
Soft fabric shoe lining
Air Cooled Memory Foam cushioned comfort insole
After Burn Max design well cushioned supportive dual density midsole
Flexible rubber high traction outsole
Dual density design with heel stabilizing detail and sculpted accents
Supportive arch panel and stability design midfoot
1 3/4 inch built in heel
Weight: 11 oz. per shoe in a men's size 9",,,,
51967_CCGY,https://www.skechers.com/en-us/style/51967/after-burn-m-fit-max-pelraine/ccgy,https://image.skechers.com/img/productimages/xlarge/51967_CCGY_E.jpg,Men's After Burn M. Fit Max - Pelraine,Skechers,SNEAKERS,Man,80,"Increase your cushioning, support and seasonal style easily with the SKECHERS Energy After Burn M. Fit Max - Pelraine shoe. Smooth leather with synthetic and mesh fabric upper in a lace up sporty casual walking and training high top sneaker with stitching and overlay accents. Air Cooled Memory Foam insole, water repellent upper, enhanced dual density cushioned midsole.
Construction
Smooth action leather upper
Durable synthetic overlays at toe, sides and heel
Mesh fabric panels at toe, sides, tongue and collar for cooling effect
Lace up athletic training and walking sneaker design
Water repellent design with breathable comfort
Upper design repels water for comfortable seasonal wear
Stitching accents
Color block design with stitched detail
Perforation detail on front and side panels
Side S logo 
Mid high top design for added stability and comfort
Lace up front with metal top eyelets
Padded collar and tongue
Soft fabric shoe lining
Air Cooled Memory Foam cushioned comfort insole
After Burn Max design well cushioned supportive dual density midsole
Sculpted external heel panel stabilizer
Flexible rubber high traction outsole
Dual density design with heel stabilizing detail and sculpted accents
Supportive arch panel and stability design midfoot
1 3/4 inch built in heel
Weight: 11 oz. per shoe in a men's size 9",,,,
51967_BKGY,https://www.skechers.com/en-us/style/51967/after-burn-m-fit-max-pelraine/bkgy,https://image.skechers.com/img/productimages/xlarge/51967_BKGY_E.jpg,Men's After Burn M. Fit Max - Pelraine,Skechers,SNEAKERS,Man,80,"Increase your cushioning, support and seasonal style easily with the SKECHERS Energy After Burn M. Fit Max - Pelraine shoe. Smooth leather with synthetic and mesh fabric upper in a lace up sporty casual walking and training high top sneaker with stitching and overlay accents. Air Cooled Memory Foam insole, water repellent upper, enhanced dual density cushioned midsole.
Construction
Smooth action leather upper
Durable synthetic overlays at toe, sides and heel
Mesh fabric panels at toe, sides, tongue and collar for cooling effect
Lace up athletic training and walking sneaker design
Water repellent design with breathable comfort
Upper design repels water for comfortable seasonal wear
Stitching accents
Color block design with stitched detail
Perforation detail on front and side panels
Side S logo 
Mid high top design for added stability and comfort
Lace up front with metal top eyelets
Padded collar and tongue
Soft fabric shoe lining
Air Cooled Memory Foam cushioned comfort insole
After Burn Max design well cushioned supportive dual density midsole
Sculpted external heel panel stabilizer
Flexible rubber high traction outsole
Dual density design with heel stabilizing detail and sculpted accents
Supportive arch panel and stability design midfoot
1 3/4 inch built in heel
Weight: 11 oz. per shoe in a men's size 9",,,,
50121_BBK,https://www.skechers.com/en-us/style/50121/after-burn-memory-fit-final-cut/bbk,https://image.skechers.com/img/productimages/xlarge/50121_BBK_F.jpg,Men's After Burn Memory Fit - Final Cut,Skechers,SNEAKERS,Man,67,"A true classic style gets even easier and more comfortable with the SKECHERS After Burn Memory Fit - Final Cut shoe. Smooth leather and synthetic upper in a two strap front athletic walking sneaker with stitching, overlay and perforation accents. Memory Foam comfort insole.
Construction

Smooth leather upper
Smooth synthetic overlays
Two strap front classic athletic walking sneaker design
Stitching accents
Toe and heel overlays
Side stitched panel
Contrast colored edging trim
Side S logo
Front perforation detail for cooling effect
Heel panel with SKECHERS logo
Two adjustable durable synthetic straps
Adjustable hook and loop closures
Padded collar and tongue
Soft fabric shoe lining
Memory Foam full length cushioned comfort insole
Supportive shock absorbing midsole
Stabilized midfoot
Heel panel metallic detail
1 3/4 inch classic 'Energy' heel design
Flexible rubber traction outsole",,,,
52456_RUST,https://www.skechers.com/en-us/style/52456/uno/rust,https://image.skechers.com/img/productimages/xlarge/52456_RUST_E.jpg,Men's Uno,Skechers,SNEAKERS,Man,70,"Classic air cushioned style meets updated comfort in the SKECHER Street Uno shoe. Smooth leather upper in a lace up classic jogger-style sneaker with stitching and perforation accents. Air Cooled Memory Foam insole, visible air cushioned midsole.
Construction

Smooth clean leather upper
Lace up classic jogger-style sneaker design
Stitching accents
Perforation accents on front panel, sides and collar for cooling effect
Perforated heel panel detail
Heel panel with pull on fabric top tab
Lace up front 
Padded collar and tongue
Soft fabric shoe lining
Air Cooled Memory Foam cushioned comfort insole
Classic style midsole with embossed texture detail
Midsole with visible air cushioned shock absorbing heel pad
1 1/2 inch heel height
Flexible traction outsole",,,,
52456_BLU,https://www.skechers.com/en-us/style/52456/uno/blu,https://image.skechers.com/img/productimages/xlarge/52456_BLU_E.jpg,Men's Uno,Skechers,SNEAKERS,Man,70,"Classic air cushioned style meets updated comfort in the SKECHER Street Uno shoe. Smooth leather upper in a lace up classic jogger-style sneaker with stitching and perforation accents. Air Cooled Memory Foam insole, visible air cushioned midsole.
Construction

Smooth clean leather upper
Lace up classic jogger-style sneaker design
Stitching accents
Perforation accents on front panel, sides and collar for cooling effect
Perforated heel panel detail
Heel panel with pull on fabric top tab
Lace up front 
Padded collar and tongue
Soft fabric shoe lining
Air Cooled Memory Foam cushioned comfort insole
Classic style midsole with embossed texture detail
Midsole with visible air cushioned shock absorbing heel pad
1 1/2 inch heel height
Flexible traction outsole",,,,
52456_TPE,https://www.skechers.com/en-us/style/52456/uno/tpe,https://image.skechers.com/img/productimages/xlarge/52456_TPE_E.jpg,Men's Uno,Skechers,SNEAKERS,Man,70,"Classic air cushioned style meets updated comfort in the SKECHER Street Uno shoe. Smooth leather upper in a lace up classic jogger-style sneaker with stitching and perforation accents. Air Cooled Memory Foam insole, visible air cushioned midsole.
Construction

Smooth clean leather upper
Lace up classic jogger-style sneaker design
Stitching accents
Perforation accents on front panel, sides and collar for cooling effect
Perforated heel panel detail
Heel panel with pull on fabric top tab
Lace up front 
Padded collar and tongue
Soft fabric shoe lining
Air Cooled Memory Foam cushioned comfort insole
Classic style midsole with embossed texture detail
Midsole with visible air cushioned shock absorbing heel pad
1 1/2 inch heel height
Flexible traction outsole",,,,
